"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Cluster_1","GO:0006091","generation of precursor metabolites and energy","10/193","125/10343",0.08,4.28725388601036,5.09862657035328,0.000111988858904688,0.00568032378777666,0.00533093164610619,"SUCLG1/ETFDH/FDX1/IDH3A/NDUFV2/NDUFC2/MDH1/PGK1/CYCS/TIGAR",10
"Cluster_1","GO:0009062","fatty acid catabolic process","6/193","45/10343",0.133333333333333,7.1454231433506,5.69678074496007,0.000173590121024659,0.00834146213134285,0.00782838551324503,"ABCD3/HADH/ACOX1/ABCD2/LOC100229817/ACAT2",6
"Cluster_1","GO:0006090","pyruvate metabolic process","5/193","31/10343",0.161290322580645,8.6436570282467,5.87703783783422,0.000245974304503378,0.0112287270005792,0.0105380570455658,"PDHA1/ME1/PGK1/TIGAR/DLAT",5
"Cluster_1","GO:0046496","nicotinamide nucleotide metabolic process","6/193","50/10343",0.12,6.43088082901554,5.30801558035679,0.000313482026478113,0.0130095040988417,0.0122092999786212,"MDH1/PGK1/SLC25A13/IDH1/LOC100219367/TIGAR",6
"Cluster_1","GO:0072329","monocarboxylic acid catabolic process","6/193","50/10343",0.12,6.43088082901554,5.30801558035679,0.000313482026478113,0.0130095040988417,0.0122092999786212,"ABCD3/HADH/ACOX1/ABCD2/LOC100229817/ACAT2",6
"Cluster_1","GO:0072524","pyridine-containing compound metabolic process","6/193","53/10343",0.113207547169811,6.06686870661844,5.09938495680457,0.000432395545616582,0.0171642231803452,0.0161084656353271,"MDH1/PGK1/SLC25A13/IDH1/LOC100219367/TIGAR",6
"Cluster_1","GO:0022900","electron transport chain","5/193","37/10343",0.135135135135135,7.24198291555805,5.24476783812992,0.000576359576767896,0.0219256788995454,0.0205770480477661,"ETFDH/FDX1/NDUFV2/NDUFC2/CYCS",5
"Cluster_1","GO:0009060","aerobic respiration","6/193","59/10343",0.101694915254237,5.44989900764029,4.72653661435478,0.000773666449006508,0.0276719582664976,0.0259698783984886,"SUCLG1/IDH3A/NDUFV2/NDUFC2/MDH1/CYCS",6
"Cluster_1","GO:0007006","mitochondrial membrane organization","4/193","23/10343",0.173913043478261,9.32011714350079,5.50809485274979,0.000788029479659297,0.0276719582664976,0.0259698783984886,"SAMM50/SLC25A4/APOOL/IMMT",4
"Cluster_1","GO:0030497","fatty acid elongation","3/193","11/10343",0.272727272727273,14.6156382477626,6.23002871097785,0.000945135253898968,0.0319595735855466,0.0299937659521934,"ELOVL5/ELOVL2/HACD3",3
"Cluster_1","GO:0006839","mitochondrial transport","6/193","64/10343",0.09375,5.02412564766839,4.45280817739253,0.00119201569278289,0.0369152577106309,0.0346446299376878,"SLC25A3/SAMM50/MPC1/SLC8B1/SLC25A4/SFXN1",6
"Cluster_1","GO:0045333","cellular respiration","6/193","64/10343",0.09375,5.02412564766839,4.45280817739253,0.00119201569278289,0.0369152577106309,0.0346446299376878,"SUCLG1/IDH3A/NDUFV2/NDUFC2/MDH1/CYCS",6
"Cluster_1","GO:0006835","dicarboxylic acid transport","3/193","12/10343",0.25,13.3976683937824,5.92525926776242,0.00124293355070513,0.0369152577106309,0.0346446299376878,"SLC25A10/SLC19A1/SLC25A13",3
"Cluster_1","GO:0030258","lipid modification","7/193","88/10343",0.0795454545454545,4.26289448893076,4.23861952357693,0.00125342057944092,0.0369152577106309,0.0346446299376878,"ABCD3/PLPP1/HADH/ACOX1/ABCD2/LOC100229817/ACAT2",7
"Cluster_1","GO:0015718","monocarboxylic acid transport","5/193","45/10343",0.111111111111111,5.9545192861255,4.59281800640084,0.00143208738209794,0.0408592431204818,0.0383460239811751,"RBP7/ABCD3/MPC1/ABCD2/FABP1",5
"Cluster_1","GO:0042761","very long-chain fatty acid biosynthetic process","3/193","13/10343",0.230769230769231,12.3670785173376,5.65481335959702,0.00159371924749088,0.044092899180581,0.0413807804611667,"ELOVL5/ELOVL2/HACD3",3
"Cluster_3","GO:0034976","response to endoplasmic reticulum stress","10/138","50/10343",0.2,14.9898550724638,11.530882232813,8.39831680505158e-10,6.51709384072003e-07,6.13519143442716e-07,"DERL3/SELENOS/HYOU1/ATF6/PDIA4/MAN1C1/PDIA3/SEL1L/ERLEC1/PDIA6",10
"Cluster_3","GO:0010001","glial cell differentiation","6/138","18/10343",0.333333333333333,24.9830917874396,11.8421810722773,8.23267804472401e-08,3.19427908135292e-05,3.00709398054656e-05,"LOC121468923/LOC121469095/HAPLN3/LOC121468894/LOC121468922/SOX9",6
"Cluster_3","GO:0042063","gliogenesis","6/138","21/10343",0.285714285714286,21.4140786749482,10.8891206455864,2.32846739361967e-07,6.0229689914962e-05,5.67002235498964e-05,"LOC121468923/LOC121469095/HAPLN3/LOC121468894/LOC121468922/SOX9",6
"Cluster_3","GO:0007422","peripheral nervous system development","4/138","10/10343",0.4,29.9797101449275,10.6614464045883,5.98718868560125e-06,0.00116151460500664,0.00109344972310718,"LOC121468923/LOC121469095/LOC121468894/LOC121468922",4
"Cluster_3","GO:0048469","cell maturation","4/138","11/10343",0.363636363636364,27.2542819499341,10.1307032500468,9.31109802503646e-06,0.00144508241348566,0.00136040042723691,"LOC121468923/LOC121469095/LOC121468894/LOC121468922",4
"Cluster_3","GO:0030968","endoplasmic reticulum unfolded protein response","5/138","24/10343",0.208333333333333,15.6144323671498,8.33497059081973,1.36281784170323e-05,0.00176257774193618,0.00165929049498604,"DERL3/SELENOS/HYOU1/ATF6/ERLEC1",5
"Cluster_3","GO:0034620","cellular response to unfolded protein","5/138","28/10343",0.178571428571429,13.3837991718427,7.63015930419973,3.01883215876502e-05,0.00334659107885951,0.00315048047847057,"DERL3/SELENOS/HYOU1/ATF6/ERLEC1",5
"Cluster_3","GO:0006986","response to unfolded protein","5/138","30/10343",0.166666666666667,12.4915458937198,7.32962709246819,4.28446668570881e-05,0.00415593268513755,0.003912394578792,"DERL3/SELENOS/HYOU1/ATF6/ERLEC1",5
"Cluster_3","GO:0071695","anatomical structure maturation","4/138","16/10343",0.25,18.7373188405797,8.25650372265005,4.8752823592267e-05,0.00420357678973325,0.00395724673368811,"LOC121468923/LOC121469095/LOC121468894/LOC121468922",4
